shopper_id,shopper_experience_years,shopper_specialties,shopper_avg_rating,shopper_clients_count,shopper_locale,client_id,client_age,client_gender,client_income_bracket,client_preferred_categories,client_loyalty_tier,days_since_last_purchase,purchase_history_count,last_purchase_amount,recommended_product_ids,product_category,recommendation_channel,recommendation_datetime,time_to_purchase_hours,purchased
S0187,14,beauté;parfum,4.58,1261,FR,C117271,65,Other,low,deco;gaming,silver,7,8,224.5,P728,enfants,app,2025-02-13T01:11:22,20.25,True
S0155,2,beauté;parfum,3.93,166,FR,C117272,36,M,high,tech;gaming,none,3,1,126.74,P448,sport,phone,2025-10-25T18:58:47,-1.0,False
S0040,10,mode;sport,4.01,520,FR,C117273,25,M,medium,deco,silver,14,13,132.22,P856|P778,beauté,app,2025-08-29T18:20:10,-1.0,False
S0021,11,maison;lifestyle,3.01,220,FR,C117274,51,M,medium,beauté;maison,gold,180,6,204.86,P318,enfants,in-store,2025-10-24T00:30:44,14.58,True
S0097,8,mode;sport,4.86,1052,FR,C117275,41,M,low,tech;voyage,none,90,6,250.51,P366,tech,email,2025-10-07T03:15:30,-1.0,False
S0037,16,beauté;parfum,3.83,1550,FR,C117276,28,F,medium,voyage;tech,gold,7,11,55.86,P875,sport,in-store,2024-09-05T05:10:56,-1.0,False
S0178,20,mode;accessoires,3.12,1372,FR,C117277,42,Other,high,mode;enfants,none,2,25,339.46,P706|P616,voyage,email,2025-02-23T01:32:59,-1.0,False
S0166,15,luxe;montres,4.54,1202,FR,C117278,58,Other,high,gaming;deco,gold,14,9,102.29,P218,beauté,phone,2025-07-11T17:31:57,-1.0,False
S0083,1,beauté;parfum,3.09,830,FR,C117279,44,Other,medium,beauté;mode,none,3,10,83.42,P596,mode,email,2025-10-10T04:07:25,-1.0,False
S0168,20,mode;accessoires,3.92,1254,FR,C117280,36,F,medium,deco;maison,silver,90,21,162.05,P901,accessoires,app,2025-10-15T13:44:11,20.01,True
S0023,1,mode;accessoires,4.69,1101,FR,C117281,38,Other,medium,tech,none,365,9,109.92,P222|P599,enfants,email,2025-12-09T01:22:52,-1.0,False
S0196,11,luxe;montres,4.39,1491,FR,C117282,53,Other,medium,beauté;mode,none,1,1,198.69,P719,beauté,in-store,2025-09-26T07:32:54,-1.0,False
S0017,4,beauté,3.8,1700,FR,C117283,43,M,high,deco;mode,platinum,14,16,14.81,P489,mode,phone,2024-07-16T02:52:57,1.87,True
S0124,3,beauté;parfum,3.65,141,FR,C117284,75,Other,low,mode;beauté,platinum,1,4,215.12,P745|P100,accessoires,phone,2025-09-29T12:17:36,-1.0,False
S0040,10,mode;sport,4.01,520,FR,C117285,21,F,low,gaming;maison,platinum,7,4,194.75,P218,maison,email,2024-07-12T11:07:31,-1.0,False
S0188,16,mode;enfants,4.91,568,FR,C117286,40,M,high,luxe,platinum,2,1,129.85,P650|P240,tech,email,2024-01-10T20:40:57,-1.0,False
S0159,9,beauté,3.1,1866,FR,C117287,75,M,medium,tech;enfants,platinum,2,5,3.32,P260,gaming,phone,2024-11-05T02:28:57,-1.0,False
S0074,13,luxe;montres,3.63,1797,FR,C117288,69,M,low,gaming,silver,180,20,82.69,P626|P346,deco,app,2025-11-14T00:43:29,-1.0,False
S0172,13,beauté,4.52,1383,FR,C117289,31,M,high,enfants;mode,platinum,60,3,385.75,P156,accessoires,phone,2025-09-29T21:34:09,-1.0,False
S0139,10,beauté,4.2,1434,FR,C117290,54,M,medium,beauté,gold,1,7,351.37,P273,tech,phone,2024-03-17T02:04:20,-1.0,False
S0097,8,mode;sport,4.86,1052,FR,C117291,44,M,high,maison;tech,platinum,30,16,138.11,P141,deco,phone,2024-11-25T22:21:59,6.15,True
S0063,19,maison;deco,4.51,1494,FR,C117292,40,F,high,deco;gaming,silver,7,3,18.08,P781|P139,accessoires,email,2025-03-25T21:52:26,-1.0,False
S0177,15,beauté;parfum,4.71,1025,FR,C117293,72,Other,high,accessoires;tech,silver,365,3,363.39,P679|P783,mode,email,2025-07-03T07:43:16,17.38,True
S0042,16,mode;enfants,3.15,1000,FR,C117294,72,F,medium,voyage;beauté,gold,365,13,108.6,P969,tech,app,2025-08-10T12:49:33,-1.0,False
S0008,13,luxe;montres,4.44,1901,FR,C117295,30,M,low,gaming;voyage,platinum,3,17,284.79,P776,luxe,phone,2024-11-07T06:37:29,-1.0,False
S0039,5,beauté,4.43,1153,FR,C117296,62,M,high,sport;voyage,platinum,2,4,277.42,P757,deco,in-store,2025-11-02T20:37:09,-1.0,False
S0125,13,maison;lifestyle,3.58,1188,FR,C117297,52,Other,medium,enfants;maison,none,3,15,552.16,P635,enfants,in-store,2025-06-13T20:46:14,26.15,True
S0018,16,luxe;montres,3.09,96,FR,C117298,19,Other,medium,maison;beauté,platinum,180,14,55.47,P470,deco,in-store,2025-03-19T14:02:22,-1.0,False
S0103,12,styling;conseil,4.49,1475,FR,C117299,30,Other,high,beauté,platinum,180,15,51.98,P500,accessoires,phone,2025-06-10T06:53:30,-1.0,False
S0030,10,tech;gadgets,4.56,899,FR,C117300,20,Other,high,gaming;luxe,none,365,1,331.32,P863,sport,app,2024-11-20T15:21:23,-1.0,False
S0177,15,beauté;parfum,4.71,1025,FR,C117301,70,M,high,mode,gold,60,20,139.61,P162,tech,phone,2024-05-17T01:39:54,-1.0,False
S0102,20,maison;deco,4.99,1971,FR,C117302,52,Other,low,tech,gold,1,1,89.51,P663,mode,app,2024-01-08T04:32:01,-1.0,False
S0013,5,luxe;montres,3.02,267,FR,C117303,26,F,high,enfants;accessoires,platinum,60,3,338.63,P817|P830,luxe,app,2024-09-07T03:27:56,-1.0,False
S0050,9,maison;lifestyle,3.55,1344,FR,C117304,23,Other,low,luxe;gaming,platinum,14,9,72.45,P327,mode,email,2024-12-27T16:35:55,-1.0,False
S0137,13,mode;sport,3.64,1614,FR,C117305,37,F,high,mode,none,3,7,219.81,P524,beauté,phone,2024-11-15T11:29:53,12.71,True
S0116,3,mode;enfants,3.33,1478,FR,C117306,69,M,medium,mode;sport,none,180,1,157.89,P811,beauté,app,2024-03-25T06:14:59,-1.0,False
S0121,7,maison;lifestyle,3.91,1477,FR,C117307,43,F,high,maison,silver,1,26,352.26,P872|P235,deco,in-store,2024-03-01T16:27:25,-1.0,False
S0115,4,beauté;parfum,3.1,1876,FR,C117308,40,Other,medium,tech,platinum,1,10,192.5,P666,enfants,in-store,2025-11-23T16:15:26,-1.0,False
S0065,16,mode;accessoires,4.47,1402,FR,C117309,61,Other,high,sport,gold,90,16,213.73,P735,enfants,in-store,2025-10-29T13:38:51,-1.0,False
S0194,1,maison;deco,4.62,771,FR,C117310,34,Other,low,tech;luxe,none,1,7,23.71,P413,maison,phone,2025-07-24T02:02:36,-1.0,False
S0170,17,beauté;parfum,3.44,1897,FR,C117311,45,F,medium,sport;deco,silver,180,3,413.88,P674,luxe,phone,2025-01-09T20:36:19,-1.0,False
S0040,10,mode;sport,4.01,520,FR,C117312,33,M,medium,maison;tech,platinum,30,20,22.89,P569|P749,accessoires,app,2024-06-19T01:30:15,33.3,True
S0067,2,beauté,3.93,1936,FR,C117313,20,F,high,tech;beauté,platinum,30,5,302.84,P113|P542,accessoires,app,2024-10-31T23:44:54,-1.0,False
S0114,11,luxe;montres,3.5,1781,FR,C117314,42,Other,low,maison,silver,90,28,125.52,P801|P993,beauté,phone,2024-11-10T22:52:45,-1.0,False
S0111,10,maison;lifestyle,4.99,876,FR,C117315,32,M,medium,voyage;tech,platinum,30,15,487.61,P178,tech,in-store,2025-07-28T22:27:25,-1.0,False
S0050,9,maison;lifestyle,3.55,1344,FR,C117316,69,F,high,maison;voyage,silver,30,12,102.86,P951,mode,email,2025-04-06T21:42:18,-1.0,False
S0163,12,styling;conseil,3.24,1682,FR,C117317,58,M,high,enfants,platinum,30,9,315.65,P621,deco,phone,2024-02-22T09:51:56,-1.0,False
S0036,18,mode;accessoires,3.72,916,FR,C117318,21,F,high,maison;gaming,gold,365,16,248.11,P354,accessoires,phone,2024-01-18T15:28:56,-1.0,False
S0167,13,mode;accessoires,3.67,66,FR,C117319,71,F,medium,luxe;mode,none,3,8,411.99,P901,enfants,app,2024-10-07T21:49:39,-1.0,False
S0071,5,mode;accessoires,3.15,1838,FR,C117320,55,M,medium,luxe;voyage,platinum,365,3,14.76,P159,accessoires,in-store,2024-04-06T22:19:38,29.16,True
S0014,2,maison;lifestyle,4.38,395,FR,C117321,49,Other,high,sport;maison,none,60,1,446.86,P388,gaming,app,2024-01-15T19:56:14,22.43,True
S0046,9,beauté,4.02,755,FR,C117322,70,Other,medium,tech;enfants,platinum,2,12,185.79,P129,enfants,in-store,2025-03-20T15:12:22,-1.0,False
S0102,20,maison;deco,4.99,1971,FR,C117323,18,M,high,mode;gaming,none,30,23,189.6,P758,accessoires,app,2024-06-24T10:43:10,-1.0,False
S0136,8,mode;sport,4.54,1925,FR,C117324,70,F,high,accessoires,none,365,6,121.12,P336,maison,email,2025-12-01T21:51:27,-1.0,False
S0038,20,beauté,3.51,448,FR,C117325,35,Other,medium,mode;voyage,platinum,14,1,170.4,P313,deco,email,2025-07-22T02:57:25,98.71,True
S0134,6,maison;deco,3.53,1058,FR,C117326,38,F,low,mode;beauté,none,30,17,70.06,P778,accessoires,phone,2024-02-08T18:24:09,-1.0,False
S0146,4,maison;deco,3.7,296,FR,C117327,66,F,low,tech;voyage,platinum,365,1,66.99,P165|P369,voyage,app,2025-12-07T15:23:01,-1.0,False
S0127,14,mode;accessoires,3.42,58,FR,C117328,34,Other,high,voyage;sport,silver,30,12,8.04,P405,sport,phone,2024-03-08T19:13:42,-1.0,False
S0035,18,tech;gadgets,3.22,1596,FR,C117329,38,Other,low,tech;gaming,none,90,8,9.34,P884,tech,app,2024-06-24T23:03:31,-1.0,False
S0129,6,luxe;montres,3.64,1706,FR,C117330,58,F,low,mode;enfants,none,3,16,94.37,P172,sport,app,2024-04-12T08:59:02,-1.0,False
S0133,10,mode;accessoires,3.53,669,FR,C117331,63,M,low,enfants;accessoires,none,2,1,240.74,P934,sport,app,2025-03-11T02:56:55,-1.0,False
S0063,19,maison;deco,4.51,1494,FR,C117332,57,Other,low,mode;luxe,gold,7,1,343.15,P966,accessoires,app,2025-01-16T11:59:37,-1.0,False
S0196,11,luxe;montres,4.39,1491,FR,C117333,36,Other,medium,sport,gold,2,5,224.91,P455,accessoires,in-store,2025-12-12T22:08:18,-1.0,False
S0094,10,beauté;parfum,4.15,818,FR,C117334,62,M,medium,gaming;deco,none,2,4,389.89,P202|P392,gaming,app,2025-04-22T00:15:56,-1.0,False
S0169,14,beauté;parfum,3.36,1649,FR,C117335,40,Other,low,deco,silver,3,10,284.49,P249,mode,phone,2025-04-17T15:07:37,-1.0,False
S0067,2,beauté,3.93,1936,FR,C117336,56,Other,high,tech;sport,none,90,6,89.69,P930,mode,in-store,2024-12-10T19:55:39,-1.0,False
S0098,18,luxe;montres,4.68,1238,FR,C117337,44,F,low,deco,silver,2,1,6.9,P279|P360,mode,email,2024-03-17T14:28:45,-1.0,False
S0028,13,beauté,4.01,610,FR,C117338,38,F,medium,accessoires;gaming,none,1,1,130.9,P458|P354,maison,in-store,2024-03-19T08:20:28,-1.0,False
S0108,8,luxe;montres,4.8,1451,FR,C117339,43,Other,high,gaming,gold,365,1,144.52,P307,gaming,email,2024-11-24T08:52:46,-1.0,False
S0156,20,mode;accessoires,4.36,142,FR,C117340,66,F,high,deco,none,90,8,92.98,P476,gaming,email,2024-02-12T15:21:01,-1.0,False
S0118,14,maison;deco,4.38,66,FR,C117341,62,M,high,sport;voyage,platinum,180,4,189.45,P982|P945,voyage,phone,2025-12-08T12:36:46,-1.0,False
S0198,17,luxe;montres,4.88,1269,FR,C117342,26,Other,low,enfants;tech,silver,1,21,63.63,P107,tech,email,2025-02-28T18:55:11,-1.0,False
S0132,8,maison;lifestyle,4.78,934,FR,C117343,69,F,high,gaming,none,2,6,158.81,P944,voyage,phone,2024-03-03T04:19:27,-1.0,False
S0135,8,mode;enfants,3.8,1953,FR,C117344,58,F,medium,enfants,none,60,15,300.93,P725,tech,in-store,2025-11-03T18:12:22,-1.0,False
S0124,3,beauté;parfum,3.65,141,FR,C117345,57,M,low,sport,platinum,60,8,62.75,P126,gaming,phone,2024-11-14T05:14:05,-1.0,False
S0185,6,maison;lifestyle,4.11,344,FR,C117346,51,Other,high,luxe,platinum,90,6,265.94,P409|P391,beauté,in-store,2025-12-25T18:24:10,-1.0,False
S0050,9,maison;lifestyle,3.55,1344,FR,C117347,21,Other,high,enfants;sport,silver,1,3,127.61,P392|P916,sport,app,2024-11-19T11:25:18,40.55,True
S0074,13,luxe;montres,3.63,1797,FR,C117348,40,F,high,luxe,platinum,3,4,501.1,P278,maison,in-store,2024-06-08T22:02:48,23.35,True
S0189,9,mode;sport,4.88,1617,FR,C117349,18,Other,low,mode;sport,none,90,17,215.24,P288,gaming,email,2024-07-09T15:42:49,-1.0,False
S0182,18,mode;enfants,4.73,936,FR,C117350,39,Other,medium,gaming,none,1,1,296.08,P359,luxe,phone,2024-04-03T16:54:19,-1.0,False
S0051,17,mode;sport,4.58,1757,FR,C117351,65,F,medium,mode,none,60,6,496.96,P468,mode,app,2025-07-10T11:42:41,-1.0,False
S0043,18,beauté;parfum,4.57,738,FR,C117352,54,F,low,voyage;deco,gold,1,10,604.37,P284,beauté,in-store,2024-09-27T07:26:03,-1.0,False
S0013,5,luxe;montres,3.02,267,FR,C117353,69,Other,medium,luxe,none,30,12,111.22,P416,maison,phone,2024-02-10T17:23:55,-1.0,False
S0017,4,beauté,3.8,1700,FR,C117354,61,M,high,mode;luxe,none,7,12,58.55,P840,beauté,in-store,2025-04-05T22:03:47,-1.0,False
S0193,14,mode;enfants,3.34,1599,FR,C117355,55,M,medium,maison;voyage,platinum,2,10,263.45,P244,gaming,email,2024-04-03T00:09:44,5.6,True
S0131,4,beauté,3.97,1566,FR,C117356,22,M,medium,sport;accessoires,none,7,1,260.96,P358,tech,email,2025-01-22T14:10:33,-1.0,False
S0185,6,maison;lifestyle,4.11,344,FR,C117357,69,M,low,mode;beauté,platinum,90,11,277.58,P358,sport,app,2024-04-16T10:16:57,-1.0,False
S0067,2,beauté,3.93,1936,FR,C117358,70,M,low,tech,platinum,30,12,164.56,P583,gaming,app,2025-05-14T11:06:14,-1.0,False
S0013,5,luxe;montres,3.02,267,FR,C117359,57,F,high,mode,platinum,60,19,170.41,P311,luxe,in-store,2024-11-21T14:38:00,14.51,True
S0027,2,maison;deco,3.55,1808,FR,C117360,63,Other,high,gaming;mode,silver,365,10,55.32,P826,maison,app,2024-06-29T08:06:35,-1.0,False
S0062,18,mode;accessoires,3.55,1696,FR,C117361,25,F,medium,enfants;beauté,platinum,3,10,346.0,P209,beauté,in-store,2024-03-21T09:31:09,-1.0,False
S0108,8,luxe;montres,4.8,1451,FR,C117362,70,M,high,gaming,silver,180,4,201.15,P409|P786,gaming,email,2024-08-07T10:36:42,-1.0,False
S0015,3,mode;accessoires,4.84,1347,FR,C117363,45,F,medium,beauté,none,14,2,68.14,P352,tech,phone,2024-02-09T02:11:19,-1.0,False
S0162,13,mode;sport,3.31,1449,FR,C117364,39,F,high,sport;tech,none,60,8,114.07,P994|P479,sport,phone,2025-11-15T21:43:28,-1.0,False
S0004,20,beauté,5.0,23,FR,C117365,32,F,high,gaming;luxe,platinum,3,11,110.57,P987,mode,email,2025-07-20T01:04:51,-1.0,False
S0083,1,beauté;parfum,3.09,830,FR,C117366,43,Other,medium,accessoires,silver,30,15,140.3,P361|P936,accessoires,email,2024-09-21T15:37:58,-1.0,False
S0106,14,maison;deco,4.18,72,FR,C117367,41,F,low,beauté,platinum,14,4,42.97,P723,luxe,phone,2025-12-06T15:22:17,-1.0,False
S0080,20,styling;conseil,4.91,40,FR,C117368,27,F,high,luxe;tech,platinum,365,19,213.19,P752,voyage,phone,2024-08-02T07:25:49,-1.0,False
S0078,16,styling;conseil,3.24,853,FR,C117369,33,Other,medium,deco,silver,30,11,326.47,P689,mode,phone,2025-12-15T11:45:12,-1.0,False
S0144,12,styling;conseil,4.25,1389,FR,C117370,68,F,high,gaming;accessoires,gold,14,8,78.35,P412|P437,voyage,phone,2025-04-29T23:16:27,-1.0,False
S0106,14,maison;deco,4.18,72,FR,C117371,44,F,high,enfants;maison,gold,60,25,289.74,P259,maison,phone,2024-10-09T14:02:26,-1.0,False
S0051,17,mode;sport,4.58,1757,FR,C117372,18,Other,medium,gaming;enfants,platinum,7,1,442.2,P930|P982,mode,app,2024-04-07T09:57:48,-1.0,False
S0016,15,tech;gadgets,4.4,947,FR,C117373,68,Other,high,luxe;beauté,gold,30,1,47.05,P268|P989,enfants,phone,2024-11-15T06:32:04,-1.0,False
S0117,6,mode;sport,3.17,1809,FR,C117374,59,F,medium,voyage;sport,none,180,8,11.1,P960,mode,phone,2024-10-14T06:28:01,-1.0,False
S0006,9,luxe;montres,4.69,907,FR,C117375,60,M,low,mode,gold,14,20,48.27,P539,sport,email,2025-04-15T17:35:38,-1.0,False
S0191,20,beauté;parfum,4.15,267,FR,C117376,50,F,medium,sport;accessoires,platinum,14,4,105.37,P749,deco,in-store,2024-12-03T01:54:01,-1.0,False
S0077,10,beauté,3.32,494,FR,C117377,57,F,low,gaming;tech,gold,180,20,222.02,P345|P154,tech,email,2025-01-04T09:03:16,-1.0,False
S0147,3,styling;conseil,4.21,1009,FR,C117378,30,F,high,deco,none,2,10,145.69,P330,sport,in-store,2024-04-17T18:41:19,-1.0,False
S0057,19,mode;sport,4.55,1728,FR,C117379,35,Other,high,enfants;mode,platinum,90,2,466.53,P351,luxe,email,2024-12-14T08:23:09,-1.0,False
S0049,14,styling;conseil,4.66,713,FR,C117380,35,M,high,deco,platinum,180,1,125.79,P432,voyage,email,2025-03-20T16:05:58,-1.0,False
S0152,8,styling;conseil,3.76,12,FR,C117381,30,F,medium,maison;accessoires,platinum,14,17,196.75,P413,beauté,app,2024-08-04T11:09:44,-1.0,False
S0177,15,beauté;parfum,4.71,1025,FR,C117382,24,F,high,mode,gold,7,2,223.04,P857,luxe,email,2024-08-05T06:35:56,5.85,True
S0021,11,maison;lifestyle,3.01,220,FR,C117383,27,M,low,mode,none,3,22,290.98,P447|P345,beauté,app,2025-12-02T03:59:18,-1.0,False
S0181,1,styling;conseil,3.02,1136,FR,C117384,45,Other,medium,accessoires;voyage,none,365,14,2.14,P180,mode,in-store,2025-11-09T23:00:10,-1.0,False
S0047,11,luxe;montres,4.39,778,FR,C117385,52,F,low,maison,none,30,1,36.23,P371|P853,accessoires,in-store,2024-08-24T13:08:02,-1.0,False
S0008,13,luxe;montres,4.44,1901,FR,C117386,19,F,high,gaming,gold,365,2,454.33,P358,luxe,phone,2025-03-24T20:51:23,-1.0,False
S0159,9,beauté,3.1,1866,FR,C117387,44,M,high,enfants;maison,none,7,8,307.46,P790|P618,deco,in-store,2024-07-12T08:45:27,-1.0,False
S0042,16,mode;enfants,3.15,1000,FR,C117388,60,M,high,sport;maison,gold,7,11,87.75,P959,voyage,in-store,2024-11-01T15:46:23,-1.0,False
S0172,13,beauté,4.52,1383,FR,C117389,66,Other,low,tech,platinum,60,1,177.03,P880|P585,sport,email,2025-04-18T22:58:44,116.27,True
S0098,18,luxe;montres,4.68,1238,FR,C117390,73,M,medium,voyage;maison,none,2,30,58.06,P494,gaming,phone,2025-01-29T04:38:20,-1.0,False
S0185,6,maison;lifestyle,4.11,344,FR,C117391,70,Other,high,deco;accessoires,gold,60,19,197.4,P395,maison,in-store,2025-05-13T07:44:18,0.92,True
S0079,19,beauté,4.18,684,FR,C117392,52,M,high,maison,silver,2,3,434.2,P933,voyage,phone,2025-03-25T21:28:40,-1.0,False
S0071,5,mode;accessoires,3.15,1838,FR,C117393,45,Other,medium,enfants,gold,365,1,209.67,P854,luxe,phone,2024-02-22T12:38:01,-1.0,False
S0010,14,styling;conseil,3.06,30,FR,C117394,56,M,high,beauté,silver,1,16,327.44,P747,mode,email,2025-05-22T23:49:11,-1.0,False
S0175,19,luxe;montres,4.7,704,FR,C117395,40,M,low,maison,gold,365,7,190.92,P252,luxe,app,2025-08-25T02:11:02,-1.0,False
S0143,1,luxe;montres,3.5,598,FR,C117396,31,F,low,luxe;beauté,silver,3,10,212.94,P602,enfants,phone,2024-07-19T23:14:16,9.62,True
S0152,8,styling;conseil,3.76,12,FR,C117397,33,F,low,deco;accessoires,silver,90,11,773.21,P487|P413,maison,in-store,2024-07-16T19:03:22,-1.0,False
S0160,6,tech;gadgets,4.37,770,FR,C117398,60,F,high,luxe,gold,90,17,35.45,P704,sport,phone,2025-01-13T03:24:21,-1.0,False
S0096,13,mode;accessoires,4.06,1682,FR,C117399,51,Other,low,accessoires,gold,90,3,37.48,P983,tech,email,2025-09-26T22:14:30,-1.0,False
S0059,12,styling;conseil,4.78,1498,FR,C117400,68,Other,medium,beauté;maison,none,180,1,225.02,P615,luxe,app,2024-02-11T21:18:49,-1.0,False
S0198,17,luxe;montres,4.88,1269,FR,C117401,68,Other,low,voyage;tech,platinum,1,1,605.86,P145,maison,app,2024-05-17T18:42:02,-1.0,False
S0197,3,mode;sport,3.24,931,FR,C117402,55,M,low,enfants;deco,none,180,1,275.05,P778|P856,enfants,in-store,2025-12-29T05:28:22,-1.0,False
S0125,13,maison;lifestyle,3.58,1188,FR,C117403,41,M,high,gaming;tech,none,365,19,226.99,P991|P455,tech,phone,2025-03-27T13:42:16,-1.0,False
S0141,1,styling;conseil,3.32,694,FR,C117404,55,Other,medium,deco,none,365,1,109.38,P423|P945,deco,app,2024-03-05T17:55:09,10.43,True
S0136,8,mode;sport,4.54,1925,FR,C117405,34,M,medium,enfants,none,365,18,540.54,P538,sport,email,2025-02-27T07:38:02,-1.0,False
S0178,20,mode;accessoires,3.12,1372,FR,C117406,51,M,high,accessoires,none,2,6,137.83,P930|P508,tech,in-store,2024-09-26T16:17:03,26.8,True
S0108,8,luxe;montres,4.8,1451,FR,C117407,55,F,medium,tech;gaming,platinum,7,16,587.69,P955|P984,sport,app,2025-04-06T06:50:36,-1.0,False
S0186,18,luxe;montres,4.01,756,FR,C117408,63,Other,medium,tech,gold,365,14,751.85,P743,gaming,in-store,2024-11-27T12:29:23,-1.0,False
S0039,5,beauté,4.43,1153,FR,C117409,73,Other,high,tech,silver,7,5,39.99,P584|P439,enfants,in-store,2024-09-06T07:50:07,-1.0,False
S0125,13,maison;lifestyle,3.58,1188,FR,C117410,33,Other,medium,deco,platinum,7,10,84.02,P640|P240,enfants,in-store,2024-04-03T20:10:32,-1.0,False
S0120,10,beauté,3.32,1213,FR,C117411,23,M,low,mode,gold,180,21,389.91,P333,accessoires,in-store,2024-12-14T15:06:07,-1.0,False
S0047,11,luxe;montres,4.39,778,FR,C117412,29,M,medium,maison;beauté,silver,3,16,202.77,P419,beauté,in-store,2025-08-10T08:20:32,-1.0,False
S0008,13,luxe;montres,4.44,1901,FR,C117413,62,Other,high,voyage,silver,60,16,19.68,P601,accessoires,in-store,2024-07-08T09:37:45,-1.0,False
S0074,13,luxe;montres,3.63,1797,FR,C117414,52,Other,medium,tech,gold,60,22,250.64,P725,gaming,app,2025-03-27T00:08:34,-1.0,False
S0118,14,maison;deco,4.38,66,FR,C117415,33,F,medium,enfants,gold,7,1,102.43,P772,gaming,email,2025-05-08T05:57:35,-1.0,False
S0072,15,mode;accessoires,3.1,1634,FR,C117416,74,Other,low,voyage,silver,180,1,28.38,P540,sport,phone,2025-06-29T15:14:31,-1.0,False
S0105,12,beauté,3.66,1509,FR,C117417,56,Other,low,voyage;luxe,none,2,7,109.1,P671,sport,in-store,2025-08-21T00:18:09,9.39,True
S0013,5,luxe;montres,3.02,267,FR,C117418,58,M,high,tech;voyage,platinum,60,24,32.28,P284,maison,in-store,2024-03-30T01:06:50,-1.0,False
S0090,1,beauté;parfum,3.17,1007,FR,C117419,20,M,low,mode;accessoires,silver,2,2,73.41,P907,tech,app,2024-05-12T08:07:06,35.53,True
S0122,4,beauté,3.77,1392,FR,C117420,66,Other,low,beauté;luxe,none,30,21,199.49,P700,voyage,email,2025-04-12T14:19:11,-1.0,False
S0005,9,mode;sport,4.76,1408,FR,C117421,71,F,medium,mode,none,365,20,13.2,P927,gaming,email,2024-08-22T15:37:08,-1.0,False
S0110,12,luxe;montres,4.09,45,FR,C117422,50,Other,low,luxe;voyage,none,3,15,191.54,P335,maison,phone,2024-06-06T13:39:59,-1.0,False
S0079,19,beauté,4.18,684,FR,C117423,45,M,low,mode;tech,silver,90,7,28.98,P352,mode,phone,2025-09-25T18:20:18,-1.0,False
S0003,6,beauté;parfum,3.59,1102,FR,C117424,23,M,low,enfants;voyage,platinum,14,3,95.83,P154,luxe,email,2024-10-25T06:03:34,-1.0,False
S0068,19,styling;conseil,4.79,847,FR,C117425,29,Other,medium,beauté;deco,gold,1,2,21.94,P835,enfants,email,2025-07-15T15:58:19,-1.0,False
S0150,9,mode;enfants,4.7,1909,FR,C117426,49,M,medium,tech;accessoires,platinum,30,4,1.59,P529,enfants,email,2024-12-15T18:22:45,-1.0,False
S0134,6,maison;deco,3.53,1058,FR,C117427,38,M,medium,accessoires;luxe,none,1,15,297.8,P836,enfants,phone,2024-09-07T04:32:04,9.49,True
S0082,6,styling;conseil,3.92,908,FR,C117428,27,M,low,luxe,none,365,9,241.32,P689,voyage,in-store,2024-02-02T00:46:57,-1.0,False
S0056,3,beauté,4.18,807,FR,C117429,72,F,low,gaming,platinum,60,13,57.67,P584,deco,in-store,2024-10-05T07:49:47,-1.0,False
S0196,11,luxe;montres,4.39,1491,FR,C117430,40,M,high,mode;tech,none,2,11,55.74,P930,deco,in-store,2025-11-25T22:23:43,-1.0,False
S0129,6,luxe;montres,3.64,1706,FR,C117431,39,F,high,maison,gold,3,7,379.99,P798,luxe,app,2025-11-01T10:44:47,-1.0,False
S0013,5,luxe;montres,3.02,267,FR,C117432,54,F,high,mode,none,7,19,9.14,P213,luxe,in-store,2024-03-22T18:39:43,-1.0,False
S0123,1,beauté,3.49,178,FR,C117433,42,M,medium,voyage;luxe,none,180,5,224.39,P879,voyage,email,2025-05-30T08:11:49,-1.0,False
S0074,13,luxe;montres,3.63,1797,FR,C117434,29,Other,high,voyage,gold,7,16,467.81,P413|P674,voyage,in-store,2025-05-25T20:14:10,-1.0,False
S0021,11,maison;lifestyle,3.01,220,FR,C117435,69,Other,high,tech;maison,platinum,365,14,457.69,P728,voyage,in-store,2024-02-23T22:05:57,30.31,True
